index,Consept,required,img_src,code,output,Explanation,hint,generalConcepts,difficulty,mapped_required_time,emptying,concept_emptying2
89,رسم أشكال هندسية,"أكتب برنامج مهمته رسم الشكل التالي بواسطة الحلقات.
	عند تشغيل البرنامج, يجب أن يطلب من المستخدم إدخال عدد أسطر الشكل الذي سيتم رسمه.
إنتبه: يجب أن يدخل المستخدم عدد مفرد و أكبر من صفر, لأن عدد الأسطر لا يمكن أن يكون مزدوجاً أو قيمته تساوي صفر أو أقل من صفر.",https://harmash.com//tutorials/algorithms-and-data-structure/drawing-test-3/ex-3-solution-using-cpp/7daab33f-8756-4a6b-a8c5-6c2e62330c4b_ex-3.PNG,"
#include <iostream>

int main() {

	int n;

	do {
		std::cout << ""Enter the number of lines: "";
		std::cin >> n;
	}
	while (n <= 0);

	for (int i = 1; i <= n; i++)
	{
		if (i <= n / 2)
		{
			for (int k = 1; k < (n / 2) - i + 2; k++)
			{
				std::cout << ""-"";
			}

			std::cout << ""*"";

			for (int j = 1; j < (i * 2) - 2; j++)
			{
				std::cout << "" "";
			}

			if (i != 1)
			{
				std::cout << ""*"";
			}

			for (int k = 1; k < (n / 2) - i + 2; k++)
			{
				std::cout << ""-"";
			}
		}
		else
		{
			for (int k = 1; k < i - (n / 2); k++)
			{
				std::cout << ""-"";
			}

			std::cout << ""*"";

			for (int j = 1; j < (n * 2) - (i * 2); j++)
			{
				std::cout << "" "";
			}

			if (i != n)
			{
				std::cout << ""*"";
			}

			for (int k = 1; k < i - (n / 2); k++)
			{
				std::cout << ""-"";
			}
		}
		std::cout << ""\n"";
	}

	char end; std::cin >> end;
	return 0;

}
		","
Enter the number of lines: 9
----*----
---* *---
--*   *--
-*     *-
*       *
-*     *-
--*   *--
---* *---
----*----
		",سنحصل على النتيجة التالية إذا قام المستخدم بإدخال الرقم 9 عند التشغيل.,,"['الحلقات', 'الشروط', 'أنواع البيانات', 'الأساسيات']",72.5212464589235,65.01062322946174,64.89905997476919,"[62.65866101723075, 57.37185160671, 64.49016284873258, 64.49016284873258]"
90,إجراء عمليات حسابية,"أكتب برنامج يطلب من المستخدم إعطائه عدد صحيح أكبر من صفر و خزنه في المتغير n.
	بعدها يقوم بحساب القيمة النهائية التي سيتم تخزينها في المتغير s.",https://harmash.com//tutorials/algorithms-and-data-structure/math-operations-test-7/ex-3-solution-using-cpp/e8679a59-69ca-49cf-8954-f4079954e973_ex-3.PNG,"
#include <iostream>

int main() {

	int f = 1;
	int n = 0;
	double s = 0;

	do
	{
		std::cout << ""Enter a number: "";
		std::cin >> n;
	}
	while (n <= 0);

	for (int i = 1; i <= n; i++)
	{
		f *= i;

		if (i % 2 == 1)
		{
			s += i;
		}
		else
		{
			s += (double) 1 / f;
		}
	}

	std::cout << ""S = "" << s;

	char end; std::cin >> end;
	return 0;

}
		","
Enter a number: 4
S = 4.54167
		",سنحصل على النتيجة التالية إذا قام المستخدم بإدخال الرقم 4 عند التشغيل.,,"['الحلقات', 'الشروط', 'أنواع البيانات', 'الأساسيات']",72.5212464589235,48.76062322946175,65.00218819285709,"[63.20585760274723, 58.09351290277367, 65.00072939761903, 65.00072939761903]"
91,التعامل مع المصفوفات,"أكتب برنامج يعرّف مصفوفة إسمها matrix تتألف من 3 أسطر و 3 أعمدة.
    بعدها يطلب من المستخدم إدخال عدد صحيح لكل عنصر فيها.
	بعدها يعرض للمستخدم جميع القيم التي أصبحت تحتويها بشكل مرتب.
	بعدها يقوم بتخزين جميع القيم الموجودة في المصفوفة matrix بداخل مصفوفة أحادية ( ذات بعد واحد )  إسمها array.
    في الأخير, يعرض للمستخدم جميع القيم التي أصبحت تحتويهم المصفوفة array على سطر واحد مع وضع مسافة فارغة بين كل قيمتين.",,"
#include <iostream>

int main() {

	const int rows = 3;
	const int cols = 3;
	int matrix[rows][cols];
	int array[rows * cols];

	for (int i = 0; i < rows; i++)
	{
		for (int j = 0; j < cols; j++)
		{
			std::cout << ""Enter matrix["" << i << ""]["" << j << ""]: "";
			std::cin >> matrix[i][j];
		}
	}

	std::cout << ""\nMatrix values\n"";

	for (int i = 0; i < rows; i++)
	{
		for (int j = 0; j < cols; j++)
		{
			std::cout << matrix[i][j] << "" "";
		}
		std::cout << ""\n"";
	}

	for (int i = 0; i < rows; i++)
	{
		for (int j = 0; j < cols; j++)
		{
			array[j + (i * cols)] = matrix[i][j];
		}
	}

	std::cout << ""\nArrays values\n"";

	for (int i = 0; i < rows * cols; i++)
	{
		std::cout << array[i] << "" "";
	}

	std::cout << ""\n"";

	char end; std::cin >> end;
	return 0;

}
		","
			Enter matrix[0][0]: 1
			Enter matrix[0][1]: 2
			Enter matrix[0][2]: 3
			Enter matrix[1][0]: 4
			Enter matrix[1][1]: 5
			Enter matrix[1][2]: 6
			Enter matrix[2][0]: 7
			Enter matrix[2][1]: 8
			Enter matrix[2][2]: 9
			Matrix values
			1 2 3 
			4 5 6 
			7 8 9 
			Array values
			1 2 3 4 5 6 7 8 9 
		",سنحصل على النتيجة التالية في حال تم إدخال نفس القيم التي تم تعليمها باللون الأصفر عند التشغيل.,,"['الحلقات', 'أنواع البيانات', 'الأساسيات', 'المصفوفات']",72.52124645892353,56.260623229461764,65.10304985670129,"[63.75229867018247, 65.51054042842424, 65.51054042842424, 50.96930930182726]"
92,التعامل مع المصفوفات,"أكتب برنامج يطلب من المستخدم إدخال أي رقم يريد للبحث عنه بداخل مصفوفة أرقام أحادية (ذات بعد واحد) جاهزة.
	بعدها سيقوم البرنامج بطباعة ما إن كانت القيمة موجودة في المصفوفة أم لا.",,"
#include <iostream>

int main() {
	
	int array[] = { 1, 2, 5, 3, 2, 4, 7, 2 };
	int arrayLength = (sizeof(array) / sizeof(*array));
	int x;
	bool isExist = false;

	std::cout << ""Enter a number: "";
	std::cin >> x;

	for (int i = 0; i < arrayLength; i++)
	{
		if (array[i] == x)
		{
			isExist = true;
			break;
		}
	}

	if (isExist)
	{
		std::cout << ""'"" << x << ""' is exists in the array"";
	}
	else
	{
		std::cout << ""'"" << x << ""' is not exist in the array"";
	}

	char end; std::cin >> end;
	return 0;

}
		","
Enter a number: 5
'5' is exists in the array
		",سنحصل على النتيجة التالية في حال كانت المصفوفة تحتوي على نفس القيم المجهزة فيها و تم إدخال نفس القيمة التي تم تعليمها باللون الأصفر عند التشغيل.,ملاحظة: بمجرد أن يتم إيجاد القيمة المراد البحث عنها فإنه يجب إيقاف البحث.,"['الحلقات', 'الشروط', 'أنواع البيانات', 'الأساسيات', 'المصفوفات']",73.0544909181803,49.02724545909015,65.20171887567932,"[64.29800885599566, 58.84730835374877, 66.01962057760738, 66.01962057760738, 52.628215234982534]"
93,رسم أشكال هندسية,"أكتب برنامج مهمته رسم الشكل التالي بواسطة الحلقات.
	عند تشغيل البرنامج, يجب أن يطلب من المستخدم إدخال عدد أسطر الشكل الذي سيتم رسمه.
إنتبه: يجب أن يدخل المستخدم عدد أكبر من صفر, لأن عدد الأسطر لا يمكن أن يكون صفر أو أقل من صفر.",https://harmash.com//tutorials/algorithms-and-data-structure/drawing-test-1/ex-1-solution-using-cpp/cde215fc-34c9-416c-8424-6daf0888d576_ex-1.PNG,"
#include <iostream>

int main() {

	int n;

	do {
		std::cout << ""Enter the number of lines:"";
		std::cin >> n;
	}
	while (n <= 0);

	for (int i = 1; i <= n; i++)
	{
		for (int j = 1; j <= i; j++)
		{
			printf(""*"");
		}
		printf(""\n"");
	}

	char end; std::cin >> end;
	return 0;

}
		","
Enter the number of lines: 5
*
**
***
****
*****
		",سنحصل على النتيجة التالية إذا قام المستخدم بإدخال الرقم 5  عند التشغيل.,,"['الحلقات', 'أنواع البيانات', 'الأساسيات']",73.42776203966007,42.96388101983003,65.30254970889206,"[64.84443964655375, 66.52942133153545, 66.52942133153545]"
94,التعامل مع المصفوفات,"أكتب برنامج يقوم بتعريف ثلاث مصفوفات A و B و C.
	ثم يطلب من المستخدم إدخال عدد يمثل عدد عناصر المصفوفات الثلاثة.
ملاحظة: عدد عناصر المصفوفات يجب أن يكون أكبر من صفر.
	بعدها يطلب من المستخدم إدخال قيم لجميع عناصر المصفوفتين A و B و يجمعهم في المصفوفة C.
	في الأخير, يعرض للمستخدم القيم التي أصبحت تحتويها المصفوفة C على سطر واحد مع وضع مسافة فارغة بين كل قيمتين.",,"
#include <iostream>

int main() {
	
	int n;
	int *A, *B, *C;

	do {
		std::cout << ""Enter the length of the 3 arrays: "" ;
		std::cin >> n;
	}
	while (n <= 0);

	A = new int[n];
	B = new int[n];
	C = new int[n];

	for (int i = 0; i < n; i++)
	{
		std::cout << ""Enter A["" << i << ""]: "";
		std::cin >> A[i];
	}

	for (int i = 0; i < n; i++)
	{
		std::cout << ""Enter B["" << i << ""]: "";
		std::cin >> B[i];
	}

	for (int i = 0; i < n; i++)
	{
		C[i] = A[i] + B[i];
	}

	std::cout << ""\nC contains: "";
	for (int i = 0; i < n; i++)
	{
		std::cout << C[i] << "" "";
	}

	char end; std::cin >> end;
	return 0;

}
		","
Enter the length of the 3 arrays: 3
Enter A[0]: 1
Enter A[1]: 2
Enter A[2]: 3
Enter B[0]: 4
Enter B[1]: 5
Enter B[2]: 6
C contains: 5 7 9 
		",سنحصل على النتيجة التالية في حال تم إدخال نفس القيم التي تم تعليمها باللون الأصفر عند التشغيل.,,"['الحلقات', 'أنواع البيانات', 'الأساسيات', 'المصفوفات']",73.62005322345266,56.81002661172633,65.40420191515614,"[65.39114422812897, 67.03949587648061, 67.03949587648061, 54.3217258416374]"
95,التعامل مع المصفوفات,"قم بتعريف دالة إسمها PrintLongestName, عند استدعاءها نمرر لها مصفوفة تحتوي على أسماء أشخاص فتقوم بطباعة الإسم الأطول و عدد أحرفه.
	بعدها قم بإنشاء مصفوفة أسماء في البرنامج و تجربة استدعاء الدالة لمعرفة ما هو الإسم الأطول الموجود في المصفوفة.",,"
#include <iostream>
#include <string>

// printLongestName() هنا قمنا بتعريف الدالة
void printLongestName(std::string arr[], int arrLength) {

	int longestWordLength = 0;
	int longestWordIndex = 0;

	for (int i = 0; i < arrLength; i++)
	{
		if (arr[i].length() > longestWordLength)
		{
			longestWordLength = arr[i].length();
			longestWordIndex = i;
		}
	}

	std::cout << ""The longest name is '"" << arr[longestWordIndex] << ""', which is contain "" << longestWordLength << "" characters "";
}

// printLongestName() هنا قمنا بإنشاء مصفوفة أرقام أحادية و تجربة الدالة
int main() {

	std::string names[] = { ""Mhamad"", ""Abdullah"", ""Rami"", ""Zeina"", ""Marwa"" };
	int arrLength = sizeof(names) / sizeof(names[0]);

	printLongestName(names, arrLength);

	char end; std::cin >> end;
	return 0;

}
		","
The longest name is 'Abdullah', which is contain 8 characters
		",سنحصل على النتيجة التالية عند التشغيل في حال كانت المصفوفة تحتوي على نفس القيم المجهزة فيها.,,"['الحلقات', 'الشروط', 'أنواع البيانات', 'الأساسيات', 'المصفوفات', 'الدوال']",73.70365808597117,46.851829042985585,65.50522629266479,"[65.93763953345236, 59.63576271611162, 67.54936114517398, 67.54936114517398, 55.98141689430289, 50.72396431977715]"
96,إجراء عمليات حسابية,"أكتب برنامج يطلب من المستخدم إعطائه عدد صحيح أكبر من صفر و خزنه في المتغير n.
	بعدها يقوم بحساب القيمة النهائية التي سيتم تخزينها في المتغير s.",https://harmash.com//tutorials/algorithms-and-data-structure/math-operations-test-5/ex-3-solution-using-cpp/7d70cce9-0947-404b-91fc-25183d8ef49b_ex-3.PNG,"
#include <iostream>

int main() {

	int n = 0;
	int s = 0;
	int f = 1;

	do
	{
		std::cout << ""Enter a number: "";
		std::cin >> n;
	}
	while (n <= 0);

	for (int i = 1; i <= n; i++)
	{
		f *= i;

		if (i % 2 == 1)
		{
			s += i;
		}
		else
		{
			s += f;
		}
	}

	std::cout << ""S = "" << s;

	char end; std::cin >> end;
	return 0;

}
		","
Enter a number: 4
S = 30
		",سنحصل على النتيجة التالية إذا قام المستخدم بإدخال الرقم 4 عند التشغيل.,,"['الحلقات', 'الشروط', 'أنواع البيانات', 'الأساسيات']",73.91588581390282,49.45794290695141,65.60479663278315,"[66.48365015964566, 60.356238052852106, 68.05874173473723, 68.05874173473723]"
97,إجراء عمليات حسابية,"أكتب برنامج يطلب من المستخدم إعطائه عدد صحيح أكبر من صفر و خزنه في المتغير n.
	بعدها يقوم بحساب القيمة النهائية التي سيتم تخزينها في المتغير s.",https://harmash.com//tutorials/algorithms-and-data-structure/math-operations-test-5/ex-2-solution-using-cpp/ea9b5d90-d3a4-4cd6-91c9-6a6ab17bd093_ex-2.PNG,"
#include <iostream>

int main() {

	int n = 0;
	int s = 0;
	int f = 1;

	do
	{
		std::cout << ""Enter a number: "";
		std::cin >> n;
	}
	while (n <= 0);

	for (int i = 1; i <= n; i++)
	{
		f *= i;

		if (i % 2 == 1)
		{
			s += f;
		}
		else
		{
			s -= f;
		}
	}

	std::cout << ""S = "" << s;

	char end; std::cin >> end;
	return 0;

}
		","
Enter a number: 4
S = -19
		",سنحصل على النتيجة التالية إذا قام المستخدم بإدخال الرقم 4 عند التشغيل.,,"['الحلقات', 'الشروط', 'أنواع البيانات', 'الأساسيات']",73.91588581390282,49.45794290695141,65.70394856657327,"[67.02952131706289, 61.07657392081652, 68.56798285552442, 68.56798285552442]"
98,إجراء عمليات حسابية,"أكتب برنامج يطلب من المستخدم إعطائه عدد صحيح أكبر من صفر و خزنه في المتغير n.
	بعدها يقوم بحساب القيمة النهائية التي سيتم تخزينها في المتغير s.",https://harmash.com//tutorials/algorithms-and-data-structure/math-operations-test-5/ex-4-solution-using-cpp/e9db2b66-766c-4468-8ced-9a1b6fb8e28e_ex-4.PNG,"
#include <iostream>

int main() {

	int n = 0;
	int s = 0;
	int f = 1;

	do
	{
		std::cout << ""Enter a number: "";
		std::cin >> n;
	}
	while (n <= 0);

	for (int i = 1; i <= n; i++)
	{
		f *= i;

		if (i % 2 == 1)
		{
			s -= i;
		}
		else
		{
			s += f;
		}
	}

	std::cout << ""S = "" << s;

	char end; std::cin >> end;
	return 0;

}
		","
Enter a number: 4
S = 22
		",سنحصل على النتيجة التالية إذا قام المستخدم بإدخال الرقم 4 عند التشغيل.,,"['الحلقات', 'الشروط', 'أنواع البيانات', 'الأساسيات']",73.91588581390282,49.45794290695141,65.80107699151053,"[67.57471797152915, 61.796235285829965, 69.07654947336066, 69.07654947336066]"
99,التعامل مع المصفوفات,"أكتب برنامج يعرّف مصفوفة إسمها matrix تتألف من 3 أسطر و 3 أعمدة.
    بعدها يطلب من المستخدم إدخال عدد صحيح لكل عنصر فيها.
	في الأخير, يعرض للمستخدم ناتج جمع جميع قيم عناصرها.",,"
#include <iostream>

int main() {

	const int rows = 3;
	const int cols = 3;
	int matrix[rows][cols];
	int s = 0;

	for (int i = 0; i < rows; i++)
	{
		for (int j = 0; j < cols; j++)
		{
			std::cout << ""Enter matrix["" << i << ""]["" << j << ""]: "";
			std::cin >> matrix[i][j];
		}
	}

	for (int i = 0; i < rows; i++)
	{
		for (int j = 0; j < cols; j++)
		{
			s += matrix[i][j];
		}
	}

	std::cout << ""\nThe sum of all elements: "" << s << ""\n"";

	char end; std::cin >> end;
	return 0;

}
		","
			Enter matrix[0][0]: 1
			Enter matrix[0][1]: 2
			Enter matrix[0][2]: 3
			Enter matrix[1][0]: 4
			Enter matrix[1][1]: 5
			Enter matrix[1][2]: 6
			Enter matrix[2][0]: 7
			Enter matrix[2][1]: 8
			Enter matrix[2][2]: 9
			The sum of all elements: 45
		",سنحصل على النتيجة التالية في حال تم إدخال نفس القيم التي تم تعليمها باللون الأصفر عند التشغيل.,,"['الحلقات', 'أنواع البيانات', 'الأساسيات', 'المصفوفات']",74.58150914241567,47.290754571207835,65.89624322604502,"[68.11926056252781, 69.58446202772929, 69.58446202772929, 57.73777213225891]"
